Raincoat (film), Raincoat is a 2004 Hindi drama film directed by Rituparno Ghosh and starring Ajay Devgan and Aishwarya Rai. It tells the story of two lovers separated by destiny who meet again one day. This encounter allows each to realize the truth about the lives they are living.,5
Beauchamp House, The Beauchamp House also known as Washburn House or Long Farm is a historic home located at Westover Somerset County Maryland United States. It is a 1 1⁄2-story brick-ended hall / parlor frame house standing at the head of the Annemessex River. The main house was built in two stages beginning with a hall-plan house built about 1710–1730.,5
Meyers 200, The Meyers 200 was a single-engined light aircraft produced in the US in the 1950s and 1960s.,5
Michael Coady (rugby), Michael Coady (born in Bristol) is an English rugby league footballer for Leeds Rhinos in the European Super League. He plays at Centre.He attended Bristol Grammar School and Loughborough University.,5
Jared Cotter, Jared Lincoln Cotter (born June 17 1981) is an American pop/R&B singer songwriter and model. He has hosted a number of TV shows and he co-wrote the number 1 song Down by Jay Sean.,5
Mikoyan-Gurevich MiG-23, The Mikoyan-Gurevich MiG-23 (Russian: Микоян и Гуревич МиГ-23; NATO reporting name: Flogger) is a variable-geometry fighter aircraft designed by the Mikoyan-Gurevich design bureau in the Soviet Union. It is considered to belong to the Soviet third generation jet fighter category along with similarly aged Soviet fighters such as the MiG-25 Foxbat.,5
Fauzal Mubaraq, Fauzal Mubaraq is an Indonesian footballer who plays for PSPS Pekanbaru in the Indonesia Super League as a goalkeeper. His height is 180 cm.,5
University of Stirling, The University of Stirling is a campus university founded by Royal charter in 1967 on the Airthrey Estate in Stirling Scotland. Stirling University is a plate glass university along with Heriot-Watt University the University of Dundee and the University of Strathclyde. These increased the number of universities in Scotland from four to eight. Stirling was however the only completely new institution of its kind established in Scotland since the University of Edinburgh was founded in 1582.,5
La Vie de Bohème (film), La Vie de Bohème is a 1992 film directed by Aki Kaurismäki and starring Matti Pellonpää Evelyne Didi and André Wilms. Kaurismäki's screenplay for the film was loosely based on Henri Murger's influential novel Scènes de la Vie de Bohème which has spawned several on-screen adaptations as well as plays and operas the most notable one being Giacomo Puccini's La bohème.The film was a critical success earning several awards.,5
Dubienka, Dubienka [duˈbʲɛŋka] (Ukrainian: Дубенка Dubenka) is a village in Chełm County Lublin Voivodeship in eastern Poland close to the border with Ukraine on the Bug River. It is the seat of the gmina (administrative district) called Gmina Dubienka. It lies approximately 31 kilometres (19 mi) east of Chełm and 95 km (59 mi) east of the regional capital Lublin.The village has a population of 1042.In 1792 a battle between Polish and Russian armies took place near nearby.,5
Scimitar Glacier, Scimitar Glacier is located on the west and northwest slopes of Glacier Peak in the U.S. state of Washington. As is true with all the glaciers found on Glacier Peak Scimitar Glacier is retreating. During the Little Ice Age Scimitar Glacier was connected to Kennedy Glacier to the north. From about 1850 to 1946 the glacier retreated 5250 ft (1600 m) but advanced 1738 ft (530 m) during a colder and wetter period lasting until about 1980.,5
Wolei-class minelayer, The Type 918 Wolei class minelayer is the sole minelayer in the People's Liberation Army Navy numbered 814. The ship was designed by the 708 Institute in 1981 with Mr. Ma Jinghua (馬錦華) as the general designer. All of the onboard subsystems were completed in 1984. Dalian Shipyard begin construction of the ship in 1984 and completed it in 1988.,5
International Association of Business Communicators, The International Association of Business Communicators (IABC) is a San Francisco-based not-for-profit membership association for business communications professionals with approximately 14000 members and 100 chapters. The association was founded in 1970 by merging the American Association of Industrial Editors (AAIE) with the International Council of Industrial Editors (ICIE).,5
Colin Campbell Ferrie, Colin Campbell Ferrie (May 1 1808 – November 9 1856) was a Canadian merchant banker and politician.Born in Glasgow the son of Adam Ferrie and Rachel Campbell he came to Montreal from Scotland in 1824 to work in new wholesale and forwarding company belonging to his father. By 1829 Colin his brother Adam and his father had joined forces to supply and run a store in Hamilton Ontario under the name of Colin Ferrie and Company. He married Catherine Beasley in 1836 and they had two sons.,5
Paranomis, Paranomis is a genus of moths of the Crambidae family.,5
Hoop Dee Doo: It's a Wiggly Party, Hoop Dee Doo: It's a Wiggly Party is the thirteenth Wiggles album released in 2001.This album received an ARIA nomination for Best Children's Album in 2001 but lost to Hi-5 for It's A Party.,5
White Nights (1957 film), Le Notti Bianche (English: White Nights) is a 1957 Italian film directed by Italian neorealist Luchino Visconti. The movie takes its title and basic plot from Fyodor Dostoevsky’s 1848 short story White Nights.,5
American Airmotive NA-75, The American Airmotive NA-75 was an agricultural aircraft marketed in the United States in the 1960s created by remanufacturing military surplus Boeing Stearman trainers. The aircraft were fitted with a completely new high-lift wing and one of the cockpits was replaced by a chemical hopper. As of 1980 over 200 Stearmans had been modified in this way either by American Airmotive directly or via conversion kits that the company sold.,5
Callionymus tenuis, Callionymus tenuis is a species of dragonet native to the Indian Ocean around the Maldives. This species grows to a length of 1.8 centimetres (0.71 in) SL.,5
The Secret Magdalene, The Secret Magdalene a novel by American Ki Longfellow's third book was published in 2005. The historical novel challenges the traditional view of events chronicled in the New Testament specifically the ministry of Jesus Christ and his relationship to Mary Magdalene.,5
Acrocercops irradians, Acrocercops irradians is a moth of the Gracillariidae family known from Maharashtra India as well as Taiwan. It was described by Edward Meyrick in 1931. The hostplant for the species is Zingiber officinale.,5
Misagh Memarzadeh, Misagh Memarzadeh (Persian: میثاق معمارزاده‎; born 9 January 1983) is an Iranian footballer who is currently a Free agent.,5
Coventry park and ride, Coventry Park and Ride is a park and ride system operated under contract to Coventry City Council and Centro in the English city of Coventry. Designed to relieve traffic congestion from the city centre and to provide a more affordable alternative to city centre parking users can park their car for free in the secure car park and only have to pay the return bus fare in and out of the city centre. The service is operated under contract by Travel de Courcey.,5
Anthony Hillary, Anthony Aylmer Hillary (28 August 1926 – 20 June 1991) was an English cricketer. Hillary was a right-handed batsman who bowled right-arm off break.Born at Shenfield Essex Hillary studied at the University of Cambridge while there he played a single first-class cricket match for the university cricket club against Sussex at Fenner's in 1951. In a match which ended as a draw Hillary batted once scoring 49 runs in Cambridge University's first-innings before being dismissed by James Langridge.,5
Onward to Golgotha, Onward to Golgotha is the debut studio album by the American death metal band Incantation. The album was released in 1992 on Relapse Records. It was re-released in October 2006 with a bonus DVD of live performances. In the January edition of the American heavy metal magazine Decibel (magazine) they added it as their 72nd hall of fame album. To celebrate being added to the hall of fame it will be re-released on 180 gram vinyl but limited to only 1000 copies.,5
Boone County Courthouse (Iowa), The Boone County Courthouse located in Boone Iowa United States was built in 1917. It was listed on the National Register of Historic Places in 1981 as a part of the County Courthouses in Iowa Thematic Resource. The courthouse is the third building the county has used for court functions and county administration.,5
Warsaw University of Life Sciences, The Warsaw University of Life Sciences (Polish: Szkoła Główna Gospodarstwa Wiejskiego SGGW literally main school of rural economy) is the largest agricultural university in Poland. It was founded in 1816.,5
Italian cruiser Fiume, The Fiume was a Zara class heavy cruiser of the Italian Regia Marina. Her name derives from the city of Fiume and her motto Sic indeficienter virtus (thus with inexhaustible valour) derived from the city's motto since 1659 Indeficienter.,5
